org.jetbrains.plugins.ruby.gem.bundler.actions.InstallBundlerAction,,PLATFORM,1,1,10097
ActivateRunToolWindow,,PLATFORM,20,23,10097
EvaluateExpression,,PLATFORM,27,110,10097
QuickImplementations,,PLATFORM,11,12,10097
MoveTabDown,,PLATFORM,5,10,10097
Images.EditExternalEditorPath,com.intellij.platform.images,JB_BUNDLED,1,2,10097
MigrateKtorAction,intellij.ktor,JB_BUNDLED,1,5,10097
Jdbc.OpenConsole.New.Generate,com.intellij.database,JB_BUNDLED,6,8,10097
AddAntBuildFile,AntSupport,JB_BUNDLED,1,1,10097
RiderUnitTestRunContextAction,,PLATFORM,1,1,10097
QueryExecution.Settings,com.intellij.database,JB_BUNDLED,1,1,10097
ActivateMessagesToolWindow,,PLATFORM,2,4,10097
NotebookPasteCellAction,Pythonid,JB_BUNDLED,1,1,10097
SelectInProjectView,,PLATFORM,36,217,10097
RecentLocations,,PLATFORM,5,7,10097
Git.Log,Git4Idea,JB_BUNDLED,3,4,10097
GenerateSetter,com.intellij.java,JB_BUNDLED,6,8,10097
PhpUnitNewTestFromClass,com.jetbrains.php,JB_BUNDLED,1,1,10097
CloseOtherProjects,,PLATFORM,1,1,10097
Debugger.ThrowException,com.intellij.java,JB_BUNDLED,1,2,10097
Read.V8.Log.In.House,NodeJS,JB_BUNDLED,1,1,10097
CWMManageLicense,com.jetbrains.codeWithMe,JB_BUNDLED,22,29,10097
Git.Add,,PLATFORM,16,28,10097
GenerateConstructor,com.intellij.java,JB_BUNDLED,30,91,10097
DevKit.EditThemeEditorColorScheme,DevKit,JB_BUNDLED,7,10,10097
TypeScript.Enable.Service,JavaScript,JB_BUNDLED,7,16,10097
UnrealLink.InstallEditorPluginToGameAction,unreal-link,JB_BUNDLED,8,9,10097
ShowPopupMenu,,PLATFORM,7,8,10097
GoToTab1,,PLATFORM,1,1,10097
ViewOfflineInspection,,PLATFORM,1,1,10097
ComposerAddDependencyAction,com.jetbrains.php,JB_BUNDLED,2,2,10097
CollapseAll,,PLATFORM,2,3,10097
EditorScrollToCenter,,PLATFORM,2,2,10097
com.jetbrains.python.console.RunPythonOrDebugConsoleAction,PythonCore,JB_BUNDLED,2,3,10097
EditorMoveToPageTop,,PLATFORM,1,1,10097
XDebugger.UnmuteOnStop,,PLATFORM,1,1,10097
ExpandRegionRecursively,,PLATFORM,2,2,10097
EditSource,,PLATFORM,2,2,10097
KotlinGenerateMavenPluginAction,org.jetbrains.kotlin,JB_BUNDLED,1,1,10097
DatabaseView.AddSchemasAction,com.intellij.database,JB_BUNDLED,1,1,10097
EditorSelectLine,,PLATFORM,1,8,10097
ReformatWithPrettierAction,intellij.prettierJS,JB_NOT_BUNDLED,28,78,10097
Maven.DependencyAnalyzer,org.jetbrains.idea.maven,JB_BUNDLED,1,1,10097
ConvertToUnixLineSeparators,,PLATFORM,2,2,10097
TFFmtFileAction,org.intellij.plugins.hcl,JB_NOT_BUNDLED,3,5,10097
KotlinConsoleREPL,org.jetbrains.kotlin,JB_BUNDLED,6,10,10097
PhpGenerateSetters,com.jetbrains.php,JB_BUNDLED,1,1,10097
Kubernetes.HelmTemplateDiff,com.intellij.kubernetes,JB_NOT_BUNDLED,1,13,10097
RiderStrictFormatCode,,PLATFORM,1,1,10097
PublishGroup.SyncLocalVsRemote,com.jetbrains.plugins.webDeployment,JB_BUNDLED,6,141,10097
NotebookMoveCellUpAction,Pythonid,JB_BUNDLED,1,2,10097
EditorReverseLines,,PLATFORM,1,1,10097
NextProjectWindow,,PLATFORM,1,1,10097
GemRequirements.ShowSettings,com.jetbrains.rubymine.customization,JB_BUNDLED,5,7,10097
ViewNavigationBar,,PLATFORM,22,85,10097
FindSelectionInPath,,PLATFORM,9,12,10097
ZoomCurrentWindow,,PLATFORM,17,18,10097
ExternalSystem.ProjectRefreshAction,,PLATFORM,2,3,10097
ImportSettings,,PLATFORM,14,17,10097
performancePlugin.StartAsyncProfilerAction,com.jetbrains.performancePlugin,JB_BUNDLED,4,8,10097
CreateVueSingleFileComp,org.jetbrains.plugins.vue,JB_NOT_BUNDLED,1,1,10097
Markdown.Layout.EditorOnly,org.intellij.plugins.markdown,JB_BUNDLED,1,1,10097
com.intellij.space.vcs.share.SpaceShareProjectAction,com.jetbrains.space,JB_BUNDLED,5,7,10097
LoadUnloadModules,,PLATFORM,6,10,10097
Console.Jdbc.Execute,com.intellij.database,JB_BUNDLED,2,2,10097
EditorTextEnd,,PLATFORM,2,2,10097
DBGPProxy.Init,com.jetbrains.php,JB_BUNDLED,1,6,10097
ViewBreakpoints,,PLATFORM,71,119,10097
org.jetbrains.plugins.ruby.gem.bundler.actions.RunBundlerInstallAction,org.jetbrains.plugins.ruby,JB_BUNDLED,10,17,10097
CommentByLineComment,Pythonid,JB_NOT_BUNDLED,8,12,10097
EditorDelete,,PLATFORM,25,1526,10097
RerunTests,,PLATFORM,8,10,10097
ConvertToWindowsLineSeparators,,PLATFORM,3,3,10097
PublishGroup.SyncLocalVsRemoteWith,com.jetbrains.plugins.webDeployment,JB_BUNDLED,3,4,10097
Scala.RunConsole,org.intellij.scala,JB_NOT_BUNDLED,6,11,10097
CPP.NewHeaderFile,com.intellij.cidr.base,JB_BUNDLED,3,3,10097
ShowFilePath,,PLATFORM,2,2,10097
Vcs.Show.Local.Changes,,PLATFORM,54,91,10097
PublishGroup.UploadTo,com.jetbrains.plugins.webDeployment,JB_BUNDLED,10,132,10097
GoImportsFileAction,org.jetbrains.plugins.go,JB_BUNDLED,8,15,10097
HTTPClientConvertToCurlAndCopy,com.jetbrains.restClient,JB_BUNDLED,2,4,10097
GenerateEquals,com.intellij.java,JB_BUNDLED,9,16,10097
Rider.Android.TestWizard,com.jetbrains.rider.android,JB_NOT_BUNDLED,1,1,10097
org.jetbrains.plugins.notebooks.visualization.r.inlays.components.SaveOutputAction,,PLATFORM,2,5,10097
StructuralSearchPlugin.StructuralSearchAction,,PLATFORM,15,32,10097
EditorDecreaseFontSize,,PLATFORM,57,150,10097
NewComposerJsonFile,com.jetbrains.php,JB_BUNDLED,10,11,10097
Jdbc.OpenConsole.New,com.intellij.database,JB_BUNDLED,2,2,10097
RunToolbarMainMultipleStopAction,,PLATFORM,2,3,10097
GotoDeclarationOnly,,PLATFORM,6,6,10097
Educational.Educator.GetHyperskillLesson,com.jetbrains.edu,JB_NOT_BUNDLED,1,1,10097
RdFunctionExitsNavigationAction,,PLATFORM,1,6,10097
PyRunFileInConsole,Pythonid,JB_BUNDLED,1,1,10097
NewProject,,PLATFORM,1,1,10097
ScrollPane-scrollEnd,,PLATFORM,1,2,10097
Maven.ShowSettings,org.jetbrains.idea.maven,JB_BUNDLED,94,218,10097
RunAnything,,PLATFORM,33,73,10097
ShowParameterHintsSettings,,PLATFORM,14,22,10097
DebugClass,,PLATFORM,2,4,10097
EditorLineStart,,PLATFORM,2,2,10097
PhpGenerateConstructor,com.jetbrains.php,JB_BUNDLED,2,10,10097
NotebookRunAllAboveAction,Pythonid,JB_BUNDLED,1,6,10097
com.intellij.lang.javascript.buildTools.base.JsbtTaskRunAction,JavaScript,JB_BUNDLED,7,69,10097
ToggleBookmark0,,PLATFORM,1,1,10097
Performance.ActivityMonitor,,PLATFORM,15,19,10097
NewPythonPackage,Pythonid,JB_BUNDLED,4,4,10097
ToggleBookmark4,,PLATFORM,1,1,10097
CMake.ToggleCMakeAutoReload,com.intellij.clion,JB_BUNDLED,3,6,10097
SelectNextOccurrence,,PLATFORM,14,22,10097
CompileFile,com.intellij.java,JB_BUNDLED,3,6,10097
ShowSettingsWithAddedPattern,,PLATFORM,1,2,10097
ExtractSuperclass,,PLATFORM,4,9,10097
UML.ShowChanges,com.intellij.diagram,JB_BUNDLED,4,5,10097
InspectThis,,PLATFORM,2,2,10097
EditorAddCaretPerSelectedLine,,PLATFORM,5,7,10097
RoslynTakeMemorySnapshot,,PLATFORM,1,1,10097
OnlineDocAction,,PLATFORM,2,3,10097
Cargo.ShowSettings,org.rust.lang,JB_NOT_BUNDLED,1,1,10097
RunToolbarRunConfigurationsAction,,PLATFORM,2,2,10097
EditorDeleteToWordEnd,,PLATFORM,1,1,10097
Console.TableResult.MaximizeEditingCell,com.intellij.database,JB_BUNDLED,1,3,10097
RenameElement,,PLATFORM,166,1124,10097
com.intellij.execution.ExecutorRegistryImpl$ExecutorAction,,PLATFORM,2,6,10097
EditorContextInfo,,PLATFORM,2,2,10097
Rider.ProblemsView.ErrorsInSolution,,PLATFORM,4,5,10097
XDebugger.NewWatch,,PLATFORM,1,1,10097
RiderDetachDebuggerAction,,PLATFORM,1,1,10097
RiderCompactFormatCode,,PLATFORM,1,1,10097
com.intellij.space.actions.SpaceLoginAction,com.jetbrains.space,JB_NOT_BUNDLED,1,1,10097
EditCustomVmOptions,,PLATFORM,74,123,10097
ExpressionTypeInfo,,PLATFORM,16,30,10097
NewDir,,PLATFORM,25,49,10097
EditorToggleShowBreadcrumbs,,PLATFORM,10,46,10097
org.intellij.plugins.markdown.ui.actions.styling.MarkdownIntroduceLinkReferenceAction,org.intellij.plugins.markdown,JB_BUNDLED,6,8,10097
ProblemsView.ShowPreview,,PLATFORM,5,13,10097
EditorSetLtrBidiTextDirection,,PLATFORM,2,18,10097
IntroduceProperty,org.jetbrains.kotlin,JB_BUNDLED,1,1,10097
ExtractClass,,PLATFORM,1,1,10097
GoGenerateTypeFromJsonAction,org.jetbrains.plugins.go,JB_BUNDLED,1,1,10097
Git.Merge,Git4Idea,JB_BUNDLED,52,176,10097
HideAllWindows,,PLATFORM,7,11,10097
DatabaseView.ImportDataSources,com.intellij.database,JB_BUNDLED,5,5,10097
Maven.AddFileAsMavenProject,org.jetbrains.idea.maven,JB_BUNDLED,10,10,10097
DatabaseView.PropertiesAction,com.intellij.database,JB_BUNDLED,10,10,10097
RunDashboard.OpenRunningConfigInNewTab,,PLATFORM,1,1,10097
Start.Use.Vcs,,PLATFORM,3,3,10097
RescanPythonModulesAndPackages,Pythonid,JB_NOT_BUNDLED,2,3,10097
ActivateWebToolWindow,,PLATFORM,2,2,10097
ConsoleView.ClearAll,,PLATFORM,1,1,10097
InstallEditorPluginAction,com.intellij.resharper.unity,JB_BUNDLED,1,1,10097
EditorToggleShowLineNumbers,,PLATFORM,40,74,10097
SaveDocument,,PLATFORM,2,3,10097
RerunFailedTests,,PLATFORM,2,3,10097
EditorToggleShowIndentLines,,PLATFORM,1,10,10097
RiderCollapseToDefinitions,,PLATFORM,4,5,10097
Cargo.RefreshCargoProject,org.rust.lang,JB_NOT_BUNDLED,4,19,10097
GotoBookmarkA,,PLATFORM,1,1,10097
Git.Interactive.Rebase,Git4Idea,JB_BUNDLED,3,6,10097
GoFmtFileAction,org.jetbrains.plugins.go,JB_NOT_BUNDLED,1,1,10097
SmartTypeCompletion,,PLATFORM,3,4,10097
MoveLineDown,,PLATFORM,11,11,10097
RiderNuGetShowSettingsAction,,PLATFORM,1,1,10097
SwitchFileBasedIndexStorageAction,,PLATFORM,1,1,10097
ToggleRenderedDocPresentation,,PLATFORM,1,1,10097
BuildButton,,PLATFORM,1,1,10097
RiderUnitTestRunTreeTwAction,,PLATFORM,1,1,10097
IntroduceParameter,,PLATFORM,3,3,10097
EditorDeleteLine,,PLATFORM,15,16,10097
com.jetbrains.rider.interactive.csi.StartCSharpInteractive,,PLATFORM,9,19,10097
DatabaseView.LinkedDataSource.CreateDataSource,com.intellij.database,JB_BUNDLED,2,3,10097
SendEOF,,PLATFORM,1,1,10097
Unscramble,,PLATFORM,36,64,10097
CMakeAddProfilingOptionsAction,com.intellij.clion,JB_BUNDLED,1,2,10097
Android.RunLegacyLayoutInspector,org.jetbrains.android,JB_BUNDLED,1,2,10097
RiderShowIncomingCalls,,PLATFORM,3,5,10097
AgpUpgrade,org.jetbrains.android,JB_BUNDLED,1,1,10097
JupyterRestartKernelClearOutputsAction,Pythonid,JB_BUNDLED,2,9,10097
tasks.edit,com.intellij.tasks,JB_BUNDLED,3,11,10097
FindNext,,PLATFORM,5,5,10097
Rider.Plugins.FSharp.StartFsi,com.jetbrains.rider.fsharp,JB_BUNDLED,2,8,10097
AssemblyExplorerOpen,,PLATFORM,1,1,10097
Cargo.RustfmtCargoProject,org.rust.lang,JB_NOT_BUNDLED,1,147,10097
delombokAny,Lombook Plugin,JB_BUNDLED,1,1,10097
NextLessonAction,training,JB_BUNDLED,1,1,10097
CloseAllEditors,,PLATFORM,92,298,10097
LoadConfigurationAction,org.jetbrains.kotlin,JB_BUNDLED,4,5,10097
FindInPath,,PLATFORM,45,185,10097
ExpandAllToLevel1,,PLATFORM,7,25,10097
ComposerInstallAction,com.jetbrains.php,JB_BUNDLED,5,6,10097
Git.Reset,Git4Idea,JB_BUNDLED,6,17,10097
ViewNewToolbarAction,,PLATFORM,4,16,10097
Gradle.ShowDaemons,com.intellij.gradle,JB_BUNDLED,8,11,10097
$SelectAll,,PLATFORM,4,5,10097
Console.DbmsOutput,com.intellij.database,JB_BUNDLED,1,1,10097
DatabaseView.AddDataSourceGroup,com.intellij.database,JB_BUNDLED,2,2,10097
BrowseSpecialPaths,,PLATFORM,1,1,10097
Vcs.UpdateProject,,PLATFORM,86,261,10097
RevealIn,,PLATFORM,24,59,10097
ChangesView.ApplyPatch,,PLATFORM,69,87,10097
Git.Log.Branches.GroupBy.Repository,Git4Idea,JB_BUNDLED,2,5,10097
ShowUnitySettingsInRider,com.intellij.resharper.unity,JB_BUNDLED,2,2,10097
Swift.PackageManager.Resolve,com.intellij.appcode,JB_BUNDLED,1,8,10097
Session.Close,com.intellij.database,JB_BUNDLED,2,5,10097
Git.Merge.Abort,Git4Idea,JB_BUNDLED,3,3,10097
WelcomeScreen.NewGroup,,PLATFORM,1,2,10097
CreateVueSingleFileComp,org.jetbrains.plugins.vue,JB_BUNDLED,1,22,10097
org.intellij.plugins.markdown.fileActions.export.MarkdownExportAction,org.intellij.plugins.markdown,JB_BUNDLED,1,1,10097
Git.ResolveConflicts,Git4Idea,JB_BUNDLED,171,529,10097
ReSyncRemoteProject,com.jetbrains.clion.plugins.webDeployment,JB_BUNDLED,2,2,10097
IntroduceVariable,,PLATFORM,31,66,10097
Go.NewGoFile,org.jetbrains.plugins.go,JB_BUNDLED,2,2,10097
JsonPathEvaluateAction,,PLATFORM,4,5,10097
Scala.ShowImplicits,org.intellij.scala,JB_NOT_BUNDLED,13,119,10097
PhpNewFile,com.jetbrains.php,JB_BUNDLED,3,4,10097
EntityFramework.UpdateDatabase,,PLATFORM,2,4,10097
GotoCustomRegion,,PLATFORM,4,4,10097
CopyPathWithLineNumber,,PLATFORM,3,5,10097
JupyterConfigureShortcutsAction,Pythonid,JB_NOT_BUNDLED,2,5,10097
ResetWindowsDefenderNotification,,PLATFORM,1,2,10097
RiderUnitTestCoverContextAction,com.jetbrains.dotCover,JB_BUNDLED,2,2,10097
Educational.WatchTutorial,com.jetbrains.edu,JB_BUNDLED,1,3,10097
EditorGutterToggleGlobalLineNumbers,,PLATFORM,141,320,10097
NewScratchFile,,PLATFORM,361,696,10097
EditorResetFontSize,,PLATFORM,87,161,10097
WelcomeScreen.OpenEclipseProject,org.jetbrains.idea.eclipse,JB_BUNDLED,3,4,10097
$Undo,,PLATFORM,6,21,10097
LogDebugConfigure,,PLATFORM,6,7,10097
FixWSLFirewall,,PLATFORM,4,8,10097
context.load,com.intellij.tasks,JB_BUNDLED,1,1,10097
Documentation.ToggleAutoUpdate,,PLATFORM,1,4,10097
CloseActiveTab,,PLATFORM,1,2,10097
ReformatCode,,PLATFORM,525,2156,10097
Hotswap,com.intellij.java,JB_BUNDLED,5,36,10097
RunDashboard.AddType,,PLATFORM,4,4,10097
RiderExpandCollapse,,PLATFORM,2,2,10097
Github.Sync.Fork,org.jetbrains.plugins.github,JB_BUNDLED,2,3,10097
EditorTextEndWithSelection,,PLATFORM,1,1,10097
Dart.DartStyle,Dart,JB_NOT_BUNDLED,1,1,10097
PublishGroup.DownloadFrom,com.jetbrains.plugins.webDeployment,JB_BUNDLED,1,2,10097
Rust.GenerateConstructor,org.rust.lang,JB_NOT_BUNDLED,1,2,10097
NewClass,com.intellij.java,JB_BUNDLED,22,51,10097
PhpGeneratePhpDocBlocks,com.jetbrains.php,JB_BUNDLED,4,6,10097
EditorToggleInsertState,,PLATFORM,15,20,10097
NotebookRunAllBelowAction,Pythonid,JB_BUNDLED,2,2,10097
NewJavaDiagram,com.intellij.diagram,JB_BUNDLED,2,2,10097
CompileDirty,,PLATFORM,1,1,10097
SeverityEditorDialog,,PLATFORM,1,1,10097
org.jetbrains.security.actions.AnalyzeVulnerableDependencies,org.jetbrains.security.package-checker,JB_NOT_BUNDLED,1,1,10097
ConvertIndentsToTabs,,PLATFORM,24,104,10097
com.intellij.ide.actions.ActivateToolWindowAction,,PLATFORM,370,554,10097
Run,,PLATFORM,24,139,10097
EditorDuplicateLines,,PLATFORM,11,33,10097
AnalyzePluginStartupPerformance,,PLATFORM,10,10,10097
ShowLog,,PLATFORM,12,13,10097
EditorToggleShowGutterIcons,,PLATFORM,6,22,10097
JupyterInterruptKernelAction,Pythonid,JB_BUNDLED,1,1,10097
PinActiveTabToggle,,PLATFORM,4,13,10097
EditorHungryBackSpace,,PLATFORM,2,2,10097
Maven.ShowConnectors,org.jetbrains.idea.maven,JB_BUNDLED,3,3,10097
ActivateAntToolWindow,AntSupport,JB_BUNDLED,2,2,10097
MoveElementRight,,PLATFORM,1,1,10097
Git.Stash,Git4Idea,JB_BUNDLED,142,273,10097
GotoTypeDeclaration,,PLATFORM,1,1,10097
Compare.SameVersion,,PLATFORM,15,17,10097
ManageDotNetSdk,,PLATFORM,6,11,10097
TypeHierarchy,,PLATFORM,8,14,10097
NewPrivateEnvironmentFile,com.jetbrains.restClient,JB_BUNDLED,3,3,10097
NewTypeScriptConfigFile,JavaScript,JB_BUNDLED,4,6,10097
Android.RunLayoutInspector,org.jetbrains.android,JB_BUNDLED,1,1,10097
Rust.ShareInPlayground,org.rust.lang,JB_NOT_BUNDLED,1,1,10097
Annotate,,PLATFORM,331,1634,10097
Synchronize,,PLATFORM,41,51,10097
ActivateVersionControlToolWindow,,PLATFORM,38,41,10097
Images.SetBackgroundImage,com.intellij.platform.images,JB_BUNDLED,83,363,10097
ImportProject,com.intellij.java,JB_BUNDLED,28,50,10097
CPP.CreateCMakeProject,com.intellij.clion,JB_BUNDLED,1,4,10097
FileStructurePopup,,PLATFORM,8,8,10097
MoveEditorToOppositeTabGroup,,PLATFORM,13,96,10097
CloseAllToTheRight,,PLATFORM,4,5,10097
Debugger.AddToWatch,,PLATFORM,3,6,10097
RunClass,,PLATFORM,8,31,10097
NewModulesDiagram,com.intellij.diagram,JB_BUNDLED,2,2,10097
ToggleRenderedDocPresentationForAll,,PLATFORM,7,10,10097
ShowNavBar,,PLATFORM,3,3,10097
Vcs.Log.GetVersion,,PLATFORM,1,1,10097
CleanCurrentProject,,PLATFORM,2,2,10097
org.intellij.plugins.markdown.fileActions.importFrom.docx.MarkdownImportFromDocxAction,org.intellij.plugins.markdown,JB_BUNDLED,4,5,10097
LocalHistory.PutLabel,,PLATFORM,5,7,10097
Rider.Plugins.FSharp.DebugInFsi,com.jetbrains.rider.fsharp,JB_BUNDLED,1,1,10097
PhpNewClass,com.jetbrains.php,JB_BUNDLED,1,3,10097
UIDefaults,,PLATFORM,1,2,10097
TeamCity.MainMenu.RemoteRunPushAction,Jetbrains TeamCity Plugin,JB_NOT_BUNDLED,1,1,10097
CloseProject,,PLATFORM,114,508,10097
FindUsages,,PLATFORM,26,92,10097
NewPackageJsonFile,JavaScript,JB_BUNDLED,18,21,10097
Git.CompareWithBranch,Git4Idea,JB_BUNDLED,99,392,10097
ReplaceInPath,,PLATFORM,46,147,10097
EditorJoinLines,,PLATFORM,15,26,10097
NewPythonFile,PythonCore,JB_BUNDLED,6,14,10097
Git.CherryPick.Abort,Git4Idea,JB_BUNDLED,1,1,10097
CaptureCPUUsageData,com.jetbrains.performancePlugin,JB_BUNDLED,4,12,10097
CommentByBlockComment,,PLATFORM,81,218,10097
SaveAll,,PLATFORM,41,2562,10097
Android.RunAndroidAvdManager,org.jetbrains.android,JB_BUNDLED,16,44,10097
ToggleBookmark1,,PLATFORM,1,2,10097
NewT4File,org.jetbrains.fortea,JB_BUNDLED,1,1,10097
Maven.ShowEffectivePom,org.jetbrains.idea.maven,JB_BUNDLED,4,8,10097
Android.RunAndroidSdkManager,com.jetbrains.rider.android,JB_NOT_BUNDLED,2,4,10097
EnablePackageJsonMismatchedDependenciesNotification,JavaScript,JB_BUNDLED,4,4,10097
TechnicalSupport,,PLATFORM,2,2,10097
Git.Rebase.Continue,Git4Idea,JB_BUNDLED,10,20,10097
CompileDirty,com.intellij.java,JB_BUNDLED,18,40,10097
CloseAllNotifications,,PLATFORM,9,21,10097
ManageProjectTemplates,,PLATFORM,8,8,10097
EditorCompleteStatement,,PLATFORM,7,9,10097
org.jetbrains.plugins.notebooks.visualization.r.inlays.components.ClearOutputAction,,PLATFORM,2,3,10097
defaultLombokEqualsAndHashcode,Lombook Plugin,JB_BUNDLED,1,1,10097
Rust.ConsoleREPL,org.rust.lang,JB_NOT_BUNDLED,3,4,10097
Clean,com.intellij.cidr.base,JB_BUNDLED,1,1,10097
ShowIntentionActions,,PLATFORM,3,4,10097
