"action.invoked","performancePlugin.ProfileSlowStartupAction","com.jetbrains.performancePlugin","JB_BUNDLED","1","2","12064","321916"
"action.invoked","ConfigureKotlinJsInProject","org.jetbrains.kotlin","JB_BUNDLED","4","5","12064","321916"
"action.invoked","ReSharperNavigateTo","","PLATFORM","2","4","12064","321916"
"action.invoked","Makefile.CleanAndRefreshMakefileProject","com.intellij.clion-makefile","JB_BUNDLED","2","3","12064","321916"
"action.invoked","ShowSettingsAndFindUsages","","PLATFORM","5","6","12064","321916"
"action.invoked","ShiftDownMoreAction","Shifter","LISTED","2","2","12064","321916"
"action.invoked","MaintenanceAction","","PLATFORM","6","7","12064","321916"
"action.invoked","MTNoneIndicators","com.chrisrm.idea.MaterialThemeUI","LISTED","1","1","12064","321916"
"action.invoked","Console.TableResult.Copy.Csv.Settings","com.intellij.database","JB_BUNDLED","1","1","12064","321916"
"action.invoked","com.intellij.lang.jsgraphql.v1.ide.actions.JSGraphQLNewFileAction","com.intellij.lang.jsgraphql","LISTED","1","1","12064","321916"
"action.invoked","DatabaseView.AddDriver","com.intellij.database","JB_BUNDLED","2","2","12064","321916"
"action.invoked","ShelfChanges.Settings","","PLATFORM","6","19","12064","321916"
"action.invoked","FileStructurePopup","","PLATFORM","18","23","12064","321916"
"action.invoked","OverrideMethods","","PLATFORM","55","111","12064","321916"
"action.invoked","ExtractFunction","org.jetbrains.kotlin","JB_UPDATED_BUNDLED","8","27","12064","321916"
"action.invoked","com.mallowigi.idea.actions.accents.MTIndigoAccentAction","com.chrisrm.idea.MaterialThemeUI","LISTED","1","4","12064","321916"
"action.invoked","EditorCloneCaretBelow","","PLATFORM","14","77","12064","321916"
"action.invoked","FillParagraph","","PLATFORM","5","14","12064","321916"
"action.invoked","ReSharperReanalyzeFilesWithErrors","","PLATFORM","1","1","12064","321916"
"action.invoked","ShowIntentionActions","","PLATFORM","3","3","12064","321916"
"action.invoked","ShowProcessWindow","","PLATFORM","5","7","12064","321916"
"action.invoked","zd.zero.waifu.motivator.plugin.actions.MotivateMeAction","zd.zero.waifu-motivator-plugin","LISTED","1","1","12064","321916"
"action.invoked","CreateOpenapiSpecification","com.intellij.swagger","JB_BUNDLED","3","4","12064","321916"
